time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_A_value,acc_B_value,acc_C_value
11.276938,-7.607847,18.427332,-11.783185,-3.099854,2.509662,-8.93548
11.310212,4.364187,0.851169,-8.057674,-3.170485,2.613065,-8.833573
11.343342,-2.504873,4.950338,-11.067443,-3.07187,2.276967,-8.993391
11.37695,-0.272201,2.278314,-8.110348,-3.263413,2.351789,-9.064023
11.410083,1.348433,3.100003,-10.344817,-3.12634,2.505921,-8.888492
11.443496,0.85925,4.416412,-10.102395,-3.197122,1.695155,-9.057888
11.476871,0.563555,3.889519,-9.093652,-3.428769,2.101885,-9.057139
11.510188,0.911924,3.171533,-9.610369,-3.078305,2.377078,-8.97723
11.543525,0.434264,4.07358,-9.424962,-3.186347,2.130616,-8.875323
11.57702,0.556223,3.747658,-9.319015,-3.153725,2.182393,-9.212169
11.610123,0.390119,3.509127,-8.723436,-3.358736,2.192868,-8.631405
11.643536,0.591987,3.857496,-9.727689,-3.523792,2.083778,-8.913482
11.67694,0.226859,3.668646,-8.966156,-3.475757,1.85258,-8.729421
11.710377,0.265317,3.652036,-9.116847,-3.238423,2.131065,-8.971394
11.74349,0.508038,3.783273,-9.408501,-3.313244,2.09141,-8.993691
11.776906,0.609346,3.586642,-9.172065,-3.171682,2.1164,-8.997881
11.810402,0.254992,3.59592,-9.000275,-3.256829,2.113856,-8.936228
